"UniqueID","Postal Code","City","StoreCode","CustomerWeight","Dollars","Member Type","Some Text","Flag","AreaId","DA_ACYBASHHD","AreaId2","DA_ACYBASHHD_2","__FSALDU","__LATITUDE","__LONGITUDE","__GeoLevel","__InSegmentation","__InDemographic","__PRCDDA","__Count","__PostalMatched","__ConsideredRural","__RETIRED","__BUSINESS","__APARTMENT","__PRIZM","__FSAQ422","__PRCDADA","__PRCDCSD","__PRCD","__CMACT","__CMACA","__PRFED13","__PR","__REG"
"3504","B3N2Z8","HALIFAX","B3J-1","2","445.02","yearly","this is annual","True",,"1",,"1","B3N2Z8","44.640790","-63.630220","Unique ePCCF","True","True","12090249","1","True","False","","","","07","B3N","12090048","1209034","1209","2050017.00","205","12005","12","1"
"3517","B3P1C2","HALIFAX","B3J-1","1","762.66","yearly","this is annual","True",,"1",,"1","B3P1C2","44.623070","-63.596620","Unique ePCCF","True","True","12090966","1","True","False","","","","23","B3P","12090051","1209034","1209","2050002.00","205","12005","12","1"
"3511","B3P1C3","HALIFAX","B3J-1","1","909.09","yearly","this is annual","True",,"1",,"1","B3P1C3","44.623560","-63.596990","Unique ePCCF","True","True","12090730","1","True","False","","","","09","B3P","12090051","1209034","1209","2050002.00","205","12005","12","1"
"3529","B3P2G2","HALIFAX","B3J-1","1","921.29","yearly","this is annual","False",,"1",,"1","B3P2G2","44.610790","-63.573650","Unique ePCCF","True","True","12090729","1","True","False","","","","09","B3P","12090051","1209034","1209","2050002.00","205","12005","12","1"
"3530","B3P2M5","HALIFAX","B3J-1","1","549.8","yearly","this is annual","False",,"1",,"1","B3P2M5","44.618880","-63.609640","Unique ePCCF","True","True","12090967","1","True","False","","","","25","B3P","12090051","1209034","1209","2050002.00","205","12005","12","1"
"3502","B3P2N7","HALIFAX","B3J-1","2","603.06","yearly","this is annual","True",,"1",,"1","B3P2N7","44.620880","-63.598600","Unique ePCCF","True","True","12090966","1","True","False","","","","09","B3P","12090051","1209034","1209","2050002.00","205","12005","12","1"
"3512","B3P2P1","HALIFAX","B3J-1","1","839.85","yearly","this is annual","True",,"1",,"1","B3P2P1","44.613280","-63.576850","Unique ePCCF","True","True","12090966","1","True","False","","","","09","B3P","12090051","1209034","1209","2050002.00","205","12005","12","1"
"3531","B3P2T7","HALIFAX","B3J-1","1","339.09","yearly","this is annual","False",,"1",,"1","B3P2T7","44.612810","-63.609920","Unique ePCCF","True","True","12090967","1","True","False","","","","19","B3P","12090051","1209034","1209","2050002.00","205","12005","12","1"
"3494","B3S1E2","HALIFAX","B3J-1","5","87.32","yearly","this is annual","True",,"1",,"1","B3S1E2","44.673200","-63.673190","Unique ePCCF","True","True","12090951","1","True","False","","","","07","B3S","12090043","1209034","1209","2050026.03","205","12006","12","1"
"3497","B3S1G3","HALIFAX","B3J-1","4","811.44","yearly","this is annual","True",,"1",,"1","B3S1G3","44.674400","-63.673570","Unique ePCCF","True","True","12090951","1","True","False","","","","18","B3S","12090043","1209034","1209","2050026.03","205","12006","12","1"
"3542","B3S1M3","HALIFAX","B3J-1","1","625.85","yearly","this is annual","False",,"1",,"1","B3S1M3","44.672560","-63.673710","Unique ePCCF","True","True","12090951","1","True","False","","","","18","B3S","12090043","1209034","1209","2050026.03","205","12006","12","1"
"3554","B3S1N1","HALIFAX","B1P-1","1","960.12","yearly","this is annual","True",,"1",,"1","B3S1N1","44.672400","-63.676950","Unique ePCCF","True","True","12090951","1","True","False","","","A","32","B3S","12090043","1209034","1209","2050026.03","205","12006","12","1"
"3518","B3S1N3","HALIFAX","B3J-1","1","643.47","yearly","this is annual","True",,"1",,"1","B3S1N3","44.675160","-63.677040","Unique ePCCF","True","True","12090951","1","True","False","","","A","52","B3S","12090043","1209034","1209","2050026.03","205","12006","12","1"
"3519","B3S1P6","HALIFAX","B3J-1","1","147.68","yearly","this is annual","True",,"1",,"1","B3S1P6","44.675670","-63.675840","Unique ePCCF","True","True","12090951","1","True","False","","","","07","B3S","12090043","1209034","1209","2050026.03","205","12006","12","1"
"4993","B3T1S5","BROOKSIDE","B3J-1","3","154.74","yearly","this is annual","False",,"1",,"1","B3T1S5","44.551480","-63.717170","Unique ePCCF","True","True","12090659","1","True","False","","","","26","B3T","12090053","1209034","1209","2050141.00","205","12009","12","1"
"4990","B3T1S6","BROOKSIDE","B3J-1","4","160.34","yearly","this is annual","False",,"1",,"1","B3T1S6","44.556040","-63.720560","Unique ePCCF","True","True","12090659","1","True","False","","","","26","B3T","12090053","1209034","1209","2050141.00","205","12009","12","1"
"4996","B3Z1A9","HUBLEY","B3J-1","3","884.08","yearly","this is annual","False",,"1",,"1","B3Z1A9","44.670980","-63.791290","Unique ePCCF","True","True","12090926","1","True","False","","","","09","B3Z","12090038","1209034","1209","2050143.02","205","12009","12","1"
"847","B3Z2E7","HEAD OF ST MARGARETS BAY","B3J-1","1","289.05","monthly","this is monthly","False",,"1",,"1","B3Z2E7","44.681770","-63.905230","Unique ePCCF","True","True","12090673","1","True","False","","","","21","B3Z","12090038","1209034","1209","2050143.02","205","12009","12","1"
"850","B3Z2E8","HEAD OF ST MARGARETS BAY","B3J-1","1","498.38","monthly","this is monthly","False",,"1",,"1","B3Z2E8","44.683810","-63.903160","Unique ePCCF","True","True","12090673","1","True","False","","","","26","B3Z","12090038","1209034","1209","2050143.02","205","12009","12","1"
"855","B3Z2G3","HEAD OF ST MARGARETS BAY","B3J-1","1","494.93","monthly","this is monthly","False",,"1",,"1","B3Z2G3","44.674160","-63.905280","Unique ePCCF","True","True","12090673","1","True","False","","","","09","B3Z","12090038","1209034","1209","2050143.02","205","12009","12","1"
"845","B3Z2J1","UPPER TANTALLON","B3J-1","2","458.4","monthly","this is monthly","False",,"1",,"1","B3Z2J1","44.689280","-63.882300","Unique ePCCF","True","True","12090673","1","True","False","","","","26","B3Z","12090038","1209034","1209","2050143.02","205","12009","12","1"
"856","B4A2E6","BEDFORD","B3J-1","1","891.71","monthly","this is monthly","False",,"1",,"1","B4A2E6","44.722620","-63.656570","Unique ePCCF","True","True","12090120","1","True","False","","","","04","B4A","12090064","1209034","1209","2050123.02","205","12006","12","1"
"4998","B4A2J2","BEDFORD","B3J-1","2","773.41","yearly","this is annual","False",,"1",,"1","B4A2J2","44.725440","-63.654190","Unique ePCCF","True","True","12090117","1","True","False","","","","62","B4A","12090064","1209034","1209","2050123.02","205","12006","12","1"
"849","B4A2K4","BEDFORD","B3J-1","1","875.29","monthly","this is monthly","False",,"1",,"1","B4A2K4","44.726770","-63.645760","Unique ePCCF","True","True","12090119","1","True","False","","","","02","B4A","12090064","1209034","1209","2050123.02","205","12006","12","1"
"843","B4A3S2","BEDFORD","B3J-1","2","240.95","monthly","this is monthly","False",,"1",,"1","B4A3S2","44.729880","-63.643840","Unique ePCCF","True","True","12090121","1","True","False","","","","09","B4A","12090064","1209034","1209","2050123.02","205","12006","12","1"
"857","B4A3S6","BEDFORD","B3J-1","1","301.74","monthly","this is monthly","False",,"1",,"1","B4A3S6","44.733370","-63.644410","Unique ePCCF","True","True","12090121","1","True","False","","","","05","B4A","12090064","1209034","1209","2050123.02","205","12006","12","1"
"4999","B4C3J9","LOWER SACKVILLE","B3J-1","2","939.72","yearly","this is annual","False",,"1",,"1","B4C3J9","44.775170","-63.662530","Unique ePCCF","True","True","12090615","1","True","False","","","","23","B4C","12090013","1209034","1209","2050131.05","205","12008","12","1"
"4994","B4C4B9","LOWER SACKVILLE","B3J-1","3","317.24","yearly","this is annual","False",,"1",,"1","B4C4B9","44.789460","-63.688150","Unique ePCCF","True","True","12090697","1","True","False","","","","19","B4C","12090016","1209034","1209","2050131.01","205","12008","12","1"
"3546","C1A2P4","BUNBURY","C1A-1","2","334.31","yearly","this is annual","True",,"1",,"1","C1A2P4","46.239880","-63.145820","Unique ePCCF","True","True","11020168","1","True","False","","","","09","C1A","11020009","1102075","1102","0000000.00","105","11002","11","1"
"3552","c1a2p5","BUNBURY","C1A-1","1","867.4","yearly","this is annual","True",,"1",,"1","C1A2P5","46.240340","-63.148210","Unique ePCCF","True","True","11020168","1","True","False","","","","02","C1A","11020009","1102075","1102","0000000.00","105","11002","11","1"
"3545","C1A2Y2","BUNBURY","C1A-1","2","778.1","yearly","this is annual","True",,"1",,"1","C1A2Y2","46.247080","-63.150750","Unique ePCCF","True","True","11020169","1","True","False","","","","09","C1A","11020009","1102075","1102","0000000.00","105","11002","11","1"
"3547","C1A3E6","CHARLOTTETOWN","C1A-1","1","547.01","yearly","this is annual","True",,"1",,"1","C1A3E6","46.239170","-63.146210","Unique ePCCF","True","True","11020168","1","True","False","","","","19","C1A","11020009","1102075","1102","0000000.00","105","11002","11","1"
"3548","C1A3G5","BUNBURY","C1A-1","1","827.53","yearly","this is annual","True",,"1",,"1","C1A3G5","46.245540","-63.149680","Unique ePCCF","True","True","11020169","1","True","False","","","","38","C1A","11020009","1102075","1102","0000000.00","105","11002","11","1"
"3549","C1A3M6","BUNBURY","C1A-1","1","196.78","yearly","this is annual","True",,"1",,"1","C1A3M6","46.251970","-63.150640","Unique ePCCF","True","True","11020180","1","True","False","","","","25","C1A","11020009","1102075","1102","0000000.00","105","11002","11","1"
"3550","C1A8A1","CHARLOTTETOWN","C1A-1","1","472.73","yearly","this is annual","True",,"1",,"1","C1A8A1","46.245440","-63.148220","Unique ePCCF","True","True","11020169","1","True","False","","","","09","C1A","11020009","1102075","1102","0000000.00","105","11002","11","1"
"3551","C1A9J4","BUNBURY","C1A-1","1","267.25","yearly","this is annual","True",,"1",,"1","C1A9J4","46.231010","-63.146770","Unique ePCCF","True","True","11020265","1","True","False","","","","09","C1A","11020009","1102075","1102","0000000.00","105","11002","11","1"
"860","E2E4L4","QUISPAMSIS","E2L-1","3","370.78","monthly","this is monthly","False",,"1",,"1","E2E4L4","45.405290","-65.956930","Unique ePCCF","True","True","13050132","1","True","False","","","","05","E2E","13050007","1305057","1305","3100120.02","310","13004","13","1"
"863","E2E4W3","QUISPAMSIS","E2L-1","2","137.55","monthly","this is monthly","False",,"1",,"1","E2E4W3","45.421590","-65.979530","Unique ePCCF","True","True","13050159","1","True","False","","","","05","E2E","13050013","1305057","1305","3100120.05","310","13004","13","1"
"861","E2E4W4","QUISPAMSIS","E2L-1","3","53.79","monthly","this is monthly","False",,"1",,"1","E2E4W4","45.431930","-65.965680","Unique ePCCF","True","True","13050159","1","True","False","","","","04","E2E","13050013","1305057","1305","3100120.05","310","13004","13","1"
"862","E2E4W6","QUISPAMSIS","E2L-1","2","89.57","monthly","this is monthly","False",,"1",,"1","E2E4W6","45.432490","-65.966960","Unique ePCCF","True","True","13050159","1","True","False","","","","04","E2E","13050013","1305057","1305","3100120.05","310","13004","13","1"
"865","E2E5B5","QUISPAMSIS","E2L-1","1","863.93","monthly","this is monthly","False",,"1",,"1","E2E5B5","45.418770","-65.980980","Unique ePCCF","True","True","13050159","1","True","False","","","","04","E2E","13050013","1305057","1305","3100120.05","310","13004","13","1"
"3560","E2E5J4","ROTHESAY","E2L-1","1","444.14","yearly","this is annual","True",,"1",,"1","E2E5J4","45.386330","-65.994390","Unique ePCCF","True","True","13050149","1","True","False","","","","02","E2E","13050010","1305045","1305","3100110.01","310","13009","13","1"
"866","E2E5Y7","QUISPAMSIS","E2L-1","1","916.88","monthly","this is monthly","True",,"1",,"1","E2E5Y7","45.427710","-65.976400","Unique ePCCF","True","True","13050159","1","True","False","","","","04","E2E","13050013","1305057","1305","3100120.05","310","13004","13","1"
"3558","E2H1J9","ROTHESAY","E2L-1","2","894.95","yearly","this is annual","True",,"1",,"1","E2H1J9","45.359060","-66.007560","Unique ePCCF","True","True","13050149","1","True","False","","","","21","E2H","13050010","1305045","1305","3100110.01","310","13009","13","1"
"3557","E2H1M6","ROTHESAY","E2L-1","2","575.87","yearly","this is annual","True",,"1",,"1","E2H1M6","45.358640","-66.011060","Unique ePCCF","True","True","13050150","1","True","False","","","","21","E2H","13050010","1305045","1305","3100110.01","310","13009","13","1"
"3559","E2H1R1","ROTHESAY","E2L-1","2","703.89","yearly","this is annual","True",,"1",,"1","E2H1R1","45.366750","-66.004760","Unique ePCCF","True","True","13050149","1","True","False","","","","02","E2H","13050010","1305045","1305","3100110.01","310","13009","13","1"
"3556","E2H1R5","ROTHESAY","E2L-1","2","592.68","yearly","this is annual","True",,"1",,"1","E2H1R5","45.371310","-66.001570","Unique ePCCF","True","True","13050149","1","True","False","","","","09","E2H","13050010","1305045","1305","3100110.01","310","13009","13","1"
"3555","E2K2C3","SAINT JOHN","E2L-1","3","195.86","yearly","this is annual","True",,"1",,"1","E2K2C3","45.299340","-66.105380","Unique ePCCF","True","True","13010136","1","True","False","","","","09","E2K","13010013","1301006","1301","3100027.01","310","13009","13","1"
"3561","E2K2E5","SAINT JOHN","E2L-1","1","457.28","yearly","this is annual","True",,"1",,"1","E2K2E5","45.304740","-66.096690","Unique ePCCF","True","True","13010137","1","True","False","","","","05","E2K","13010013","1301006","1301","3100027.02","310","13009","13","1"
"3562","E2K2P7","SAINT JOHN","E2L-1","1","981.94","yearly","this is annual","True",,"1",,"1","E2K2P7","45.302120","-66.103700","Unique ePCCF","True","True","13010136","1","True","False","","","","09","E2K","13010013","1301006","1301","3100027.01","310","13009","13","1"
"4130","E3B4J1","FREDERICTON","K7L-1","1","889.78","yearly","this is annual","True",,"1",,"1","E3B4J1","45.953590","-66.635500","Unique ePCCF","True","True","13100243","1","True","False","","","","52","E3B","13100020","1310032","1310","3200002.00","320","13003","13","1"
"1339","H9X3G2","BAIE-D'URFE","K7L-1","1","493.74","monthly","this is monthly","False",,"1",,"1","H9X3G2","45.415990","-73.905020","Unique ePCCF","True","True","24663114","1","True","False","","","","05","H9X","24660254","2466112","2466","4620480.00","462","24036","24","2"
"2463","J7A3P1","ROSEMERE","L4N-1","1","288.86","yearly","this is annual","False",,"1",,"1","J7A3P1","45.648220","-73.783050","Unique ePCCF","True","True","24730082","1","True","False","","","","29","J7A","24730009","2473020","2473","4620703.03","462","24062","24","2"
"2458","J8V1J1","GATINEAU","K1Z-1","1","820.79","yearly","this is annual","False",,"1",,"1","J8V1J1","45.497190","-75.743250","Unique ePCCF","True","True","24810191","1","True","False","","","","13","J8V","24810037","2481017","2481","5050841.10","505","24057","24","2"
"2459","J8V1N3","GATINEAU","K1Z-1","1","952.48","yearly","this is annual","False",,"1",,"1","J8V1N3","45.491670","-75.744080","Unique ePCCF","True","True","24810194","1","True","False","","","","29","J8V","24810016","2481017","2481","5050841.04","505","24057","24","2"
"2460","J8V2B9","GATINEAU","K1Z-1","1","287.86","yearly","this is annual","False",,"1",,"1","J8V2B9","45.496280","-75.733830","Unique ePCCF","True","True","24810187","1","True","False","","","","13","J8V","24810037","2481017","2481","5050841.11","505","24057","24","2"
"2452","J8Z3K6","GATINEAU","K1Z-1","2","874.88","yearly","this is annual","True",,"1",,"1","J8Z3K6","45.472540","-75.758380","Unique ePCCF","True","True","24810202","1","True","False","","","","34","J8Z","24810018","2481017","2481","5050511.02","505","24030","24","2"
"4052","J9B1V4","CHELSEA","K1Z-1","1","482.02","yearly","this is annual","True",,"1",,"1","J9B1V4","45.533070","-75.804170","Unique ePCCF","True","True","24820082","1","True","False","","","","21","J9B","24820008","2482025","2482","5050822.02","505","24057","24","2"
"3960","J9B1Y7","CHELSEA","K1Z-1","2","540.69","yearly","this is annual","True",,"1",,"1","J9B1Y7","45.539040","-75.815200","Unique ePCCF","True","True","24820081","1","True","False","","","","04","J9B","24820008","2482025","2482","5050822.02","505","24057","24","2"
"4053","J9B2B1","CHELSEA","K1Z-1","1","852.07","yearly","this is annual","True",,"1",,"1","J9B2B1","45.550170","-75.821810","Unique ePCCF","True","True","24820082","1","True","False","","","","26","J9B","24820008","2482025","2482","5050822.02","505","24057","24","2"
"4054","J9B2M6","CHELSEA","K1Z-1","1","179.17","yearly","this is annual","True",,"1",,"1","J9B2M6","45.581310","-75.874770","Unique ePCCF","True","True","24820078","1","True","False","","","","14","J9B","24820008","2482025","2482","5050822.02","505","24057","24","2"
